Cluster,Subcluster,Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance
4,1,radioagricultura.cl,76771.17759562841,12636.549180327871,19.536284153005465,89.77644808743172,99.02699453551914,1.5440437158469908,247.6639344262295,2.200409836065574,Music & Radio,5.622987366856576,Chile,South America,53.27
4,1,yapo.cl,75257.71875,3500.0625,4.4525000000000015,80.59124999999997,90.9321875,1.7168750000000002,2.375,0.08249999999999999,Community & Culture,6.613822145157296,Chile,South America,53.27
4,1,vasconoticias.com.br,72757.96551724138,5353.862068965517,7.818620689655173,84.42931034482757,89.65413793103443,1.4148275862068969,101.20689655172414,0.8013793103448277,Sports,7.629427792915531,Brazil,South America,53.27
4,1,blogdacidadania.com.br,71749.06685236769,6007.662952646239,7.445292479108637,67.76353760445679,97.79509749303621,1.6877158774373269,31.56545961002785,0.6334540389972148,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,lafm.com.co,70317.22674418606,8107.502906976744,10.416598837209305,78.02122093023256,89.73921511627908,1.6345058139534876,42.2093023255814,0.4305523255813953,Music & Radio,5.622987366856576,Colombia,South America,53.27
4,1,eslamoda.com,70295.0,1654.048387096774,4.2582258064516125,47.243467741935476,57.52983870967742,0.9116129032258063,25.983870967741932,0.5301612903225807,Glamour,4.756006935843448,Mexico,South America,53.27
4,1,convocatoriasdetrabajo.com,67791.10697674418,7156.26511627907,10.325906976744184,86.81748837209297,96.38339534883714,1.5235813953488355,55.8139534883721,0.8359534883720933,Education & Careers,2.4275452068367596,Peru,South America,53.27
4,1,elfildeo.com,67772.28497409326,13859.922279792749,23.76181347150259,87.79020725388598,96.83735751295336,1.6119689119170986,117.08808290155442,0.9116580310880832,Sports,7.629427792915531,Mexico,South America,53.27
4,1,versus.com.py,67446.13649025069,4943.529247910864,5.481504178272977,69.6039275766017,73.55342618384401,1.219220055710306,42.25905292479109,0.6769080779944286,Sports,7.629427792915531,Paraguay,South America,53.27
4,1,tecnoatual.com,66075.6,379.36,0.62,93.6044,79.7884,1.7615999999999994,1.76,0.5276,Tech & Gaming,1.9816695566014368,Brazil,South America,53.27
4,1,catracalivre.com.br,65469.05013927577,15672.623955431753,12.406740947075214,29.01389972144845,51.99710306406685,0.8962116991643453,78.44289693593316,0.15128133704735372,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,americatv.com.pe,61045.10191082803,6628.5605095541405,7.789235668789806,88.83417197452229,94.4392038216561,1.7192675159235649,66.04777070063695,0.9270063694267524,Movies & Television,3.5670052018825857,Peru,South America,53.27
4,1,viveusa.mx,60675.33333333334,5965.333333333332,9.536666666666667,74.67666666666666,93.66,1.5266666666666666,26.16666666666667,0.4533333333333333,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,canalnet.tv,60463.267326732675,5442.247524752475,9.308811881188117,84.12168316831679,98.19821782178221,1.722772277227724,44.97029702970297,0.7752475247524754,Movies & Television,3.5670052018825857,Uruguay,South America,53.27
4,1,universoformulas.com,59684.89071038251,9215.06830601093,18.782049180327874,86.18819672131147,96.50349726775956,1.604180327868846,31.480874316939893,0.3319945355191257,Education & Careers,2.4275452068367596,Mexico,South America,53.27
4,1,culturizando.com,58677.384879725076,8421.61855670103,17.237285223367707,88.10171821305843,96.92615120274915,1.622508591065292,60.81099656357389,0.7432302405498276,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,yavendras.com,56825.264204545456,4410.931818181818,4.911619318181816,46.13423295454544,59.117102272727315,1.0627272727272723,40.52556818181818,0.4754261363636365,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,significadodossonhos.inf.br,54767.97267759564,1573.1912568306009,2.1574863387978147,72.37144808743166,74.97756830601091,1.4001092896174865,9.633879781420763,0.5338251366120214,Leisure,0.4706465196928412,Brazil,South America,53.27
4,1,m360.cl,54688.50819672131,10570.081967213117,19.409562841530065,86.21877049180327,98.76240437158468,1.5420218579234908,108.79234972677595,1.0429508196721322,Glamour,4.756006935843448,Chile,South America,53.27
4,1,ejemplos.co,54667.44366197183,2205.9859154929572,1.324929577464789,29.95147887323944,30.852394366197174,0.6404225352112676,17.591549295774648,0.2654225352112677,Education & Careers,2.4275452068367596,Mexico,South America,53.27
4,1,informabtl.com,54645.850980392155,3079.41568627451,6.713686274509798,49.20705882352942,74.60066666666665,1.4155686274509784,13.145098039215686,0.3236078431372548,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,contioutra.com,53606.57317073171,4868.1463414634145,8.918048780487803,89.39878048780487,98.23341463414631,1.5284146341463414,28.02439024390244,0.8074390243902438,Health & Wellness,2.0807530344315084,Brazil,South America,53.27
4,1,hypeness.com.br,52260.08108108109,2343.2027027027025,5.361081081081081,85.77756756756756,92.06364864864868,1.4812162162162164,10.175675675675675,0.4322972972972972,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,gaveanews.com,50722.52380952381,1202.9285714285713,6.602857142857142,77.59547619047619,96.11357142857142,1.5435714285714293,3.5476190476190474,0.2650000000000001,Sports,7.629427792915531,Brazil,South America,53.27
4,1,economipedia.com,49413.61475409836,1222.122950819672,2.657868852459015,32.794426229508225,83.80349726775948,1.7232240437158446,1.4808743169398908,0.055054644808743176,B-to-B,1.5110230369085955,Mexico,South America,53.27
4,1,vistazo.com,49334.99453551912,10115.423497267759,19.469344262295085,85.96032786885249,93.8968579234972,1.7367213114754103,72.54371584699453,0.6293169398907101,Community & Culture,6.613822145157296,Ecuador,South America,53.27
